"COUNTRY","Country","VARIABLE","Variable","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MKD","North Macedonia","T-GOODS-RD-OWN","Road freight transport on own account","2006","2006","TONNEKM","Tonnes-kilometres","6","Millions",,,1567,,
"MKD","North Macedonia","T-GOODS-RD-OWN","Road freight transport on own account","2007","2007","TONNEKM","Tonnes-kilometres","6","Millions",,,1375,,
"MKD","North Macedonia","T-GOODS-RD-OWN","Road freight transport on own account","2008","2008","TONNEKM","Tonnes-kilometres","6","Millions",,,1166,,
"MKD","North Macedonia","T-GOODS-RD-OWN","Road freight transport on own account","2009","2009","TONNEKM","Tonnes-kilometres","6","Millions",,,2749,,
"MKD","North Macedonia","T-GOODS-RD-OWN","Road freight transport on own account","2010","2010","TONNEKM","Tonnes-kilometres","6","Millions",,,1502,,
"MKD","North Macedonia","T-GOODS-RD-OWN","Road freight transport on own account","2011","2011","TONNEKM","Tonnes-kilometres","6","Millions",,,946,"B","Break"
"MKD","North Macedonia","T-GOODS-RD-OWN","Road freight transport on own account","2012","2012","TONNEKM","Tonnes-kilometres","6","Millions",,,1250,,
"MKD","North Macedonia","T-GOODS-RD-OWN","Road freight transport on own account","2013","2013","TONNEKM","Tonnes-kilometres","6","Millions",,,799,,
"MKD","North Macedonia","T-GOODS-RD-OWN","Road freight transport on own account","2014","2014","TONNEKM","Tonnes-kilometres","6","Millions",,,1851,,
"MKD","North Macedonia","T-GOODS-RD-OWN","Road freight transport on own account","2015","2015","TONNEKM","Tonnes-kilometres","6","Millions",,,1831,,
"MKD","North Macedonia","T-GOODS-RD-OWN","Road freight transport on own account","2016","2016","TONNEKM","Tonnes-kilometres","6","Millions",,,1810,,
"MKD","North Macedonia","T-GOODS-RD-OWN","Road freight transport on own account","2017","2017","TONNEKM","Tonnes-kilometres","6","Millions",,,2430,,
"MKD","North Macedonia","T-GOODS-RD-OWN","Road freight transport on own account","2018","2018","TONNEKM","Tonnes-kilometres","6","Millions",,,2158,,
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1970","1970","TONNEKM","Tonnes-kilometres","6","Millions",,,141,,
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1971","1971","TONNEKM","Tonnes-kilometres","6","Millions",,,166,,
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1972","1972","TONNEKM","Tonnes-kilometres","6","Millions",,,184,,
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1973","1973","TONNEKM","Tonnes-kilometres","6","Millions",,,207,,
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1974","1974","TONNEKM","Tonnes-kilometres","6","Millions",,,227,,
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1975","1975","TONNEKM","Tonnes-kilometres","6","Millions",,,222,,
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1976","1976","TONNEKM","Tonnes-kilometres","6","Millions",,,223,,
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1977","1977","TONNEKM","Tonnes-kilometres","6","Millions",,,256,,
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1978","1978","TONNEKM","Tonnes-kilometres","6","Millions",,,259,,
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1979","1979","TONNEKM","Tonnes-kilometres","6","Millions",,,278,,
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1980","1980","TONNEKM","Tonnes-kilometres","6","Millions",,,278,,
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1981","1981","TONNEKM","Tonnes-kilometres","6","Millions",,,270,"E","Estimated value"
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1982","1982","TONNEKM","Tonnes-kilometres","6","Millions",,,263,,
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1983","1983","TONNEKM","Tonnes-kilometres","6","Millions",,,274,,
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1984","1984","TONNEKM","Tonnes-kilometres","6","Millions",,,263,,
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1985","1985","TONNEKM","Tonnes-kilometres","6","Millions",,,206,,
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1986","1986","TONNEKM","Tonnes-kilometres","6","Millions",,,239,,
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1987","1987","TONNEKM","Tonnes-kilometres","6","Millions",,,275,"E","Estimated value"
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1988","1988","TONNEKM","Tonnes-kilometres","6","Millions",,,311,"E","Estimated value"
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1989","1989","TONNEKM","Tonnes-kilometres","6","Millions",,,347,"E","Estimated value"
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1990","1990","TONNEKM","Tonnes-kilometres","6","Millions",,,383,"E","Estimated value"
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1991","1991","TONNEKM","Tonnes-kilometres","6","Millions",,,420,,
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1992","1992","TONNEKM","Tonnes-kilometres","6","Millions",,,453,,
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1993","1993","TONNEKM","Tonnes-kilometres","6","Millions",,,484,,
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1994","1994","TONNEKM","Tonnes-kilometres","6","Millions",,,3490,"B","Break"
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1995","1995","TONNEKM","Tonnes-kilometres","6","Millions",,,3872,"E","Estimated value"
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1996","1996","TONNEKM","Tonnes-kilometres","6","Millions",,,3126,"E","Estimated value"
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1997","1997","TONNEKM","Tonnes-kilometres","6","Millions",,,4188,"E","Estimated value"
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1998","1998","TONNEKM","Tonnes-kilometres","6","Millions",,,4602,"E","Estimated value"
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","1999","1999","TONNEKM","Tonnes-kilometres","6","Millions",,,6311,"E","Estimated value"
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","2000","2000","TONNEKM","Tonnes-kilometres","6","Millions",,,7609,"E","Estimated value"
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","2001","2001","TONNEKM","Tonnes-kilometres","6","Millions",,,8777,"E","Estimated value"
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","2002","2002","TONNEKM","Tonnes-kilometres","6","Millions",,,9431,"E","Estimated value"
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","2003","2003","TONNEKM","Tonnes-kilometres","6","Millions",,,9643,"E","Estimated value"
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","2004","2004","TONNEKM","Tonnes-kilometres","6","Millions",,,9954,"E","Estimated value"
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","2005","2005","TONNEKM","Tonnes-kilometres","6","Millions",,,8915,"E","Estimated value"
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","2006","2006","TONNEKM","Tonnes-kilometres","6","Millions",,,8879,"E","Estimated value"
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","2007","2007","TONNEKM","Tonnes-kilometres","6","Millions",,,9222,"E","Estimated value"
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","2008","2008","TONNEKM","Tonnes-kilometres","6","Millions",,,9566,"E","Estimated value"
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","2009","2009","TONNEKM","Tonnes-kilometres","6","Millions",,,8400,,
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","2010","2010","TONNEKM","Tonnes-kilometres","6","Millions",,,8657,,
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","2011","2011","TONNEKM","Tonnes-kilometres","6","Millions",,,8837,,
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","2012","2012","TONNEKM","Tonnes-kilometres","6","Millions",,,6550,,
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","2013","2013","TONNEKM","Tonnes-kilometres","6","Millions",,,7214,,
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","2014","2014","TONNEKM","Tonnes-kilometres","6","Millions",,,7912,,
"LUX","Luxembourg","T-GOODS-RD-TOT","Road freight transport","2015","2015","TONNEKM","Tonnes-kilometres","6","Millions",,,7095,,
"ESP","Spain","T-GOODS-RD-OWN","Road freight transport on own account","1993","1993","TONNEKM","Tonnes-kilometres","6","Millions",,,12322,,
"ESP","Spain","T-GOODS-RD-OWN","Road freight transport on own account","1994","1994","TONNEKM","Tonnes-kilometres","6","Millions",,,11195,,
"ESP","Spain","T-GOODS-RD-OWN","Road freight transport on own account","1995","1995","TONNEKM","Tonnes-kilometres","6","Millions",,,12387,,
"ESP","Spain","T-GOODS-RD-OWN","Road freight transport on own account","1996","1996","TONNEKM","Tonnes-kilometres","6","Millions",,,11190,,
"ESP","Spain","T-GOODS-RD-OWN","Road freight transport on own account","1997","1997","TONNEKM","Tonnes-kilometres","6","Millions",,,11269,,
"ESP","Spain","T-GOODS-RD-OWN","Road freight transport on own account","1998","1998","TONNEKM","Tonnes-kilometres","6","Millions",,,11909,,
"ESP","Spain","T-GOODS-RD-OWN","Road freight transport on own account","1999","1999","TONNEKM","Tonnes-kilometres","6","Millions",,,14145,,
"ESP","Spain","T-GOODS-RD-OWN","Road freight transport on own account","2000","2000","TONNEKM","Tonnes-kilometres","6","Millions",,,14755,,
"ESP","Spain","T-GOODS-RD-OWN","Road freight transport on own account","2001","2001","TONNEKM","Tonnes-kilometres","6","Millions",,,15345,,
"ESP","Spain","T-GOODS-RD-OWN","Road freight transport on own account","2002","2002","TONNEKM","Tonnes-kilometres","6","Millions",,,17199,"B","Break"
"ESP","Spain","T-GOODS-RD-OWN","Road freight transport on own account","2003","2003","TONNEKM","Tonnes-kilometres","6","Millions",,,17291,,
"ESP","Spain","T-GOODS-RD-OWN","Road freight transport on own account","2004","2004","TONNEKM","Tonnes-kilometres","6","Millions",,,18605,,
"ESP","Spain","T-GOODS-RD-OWN","Road freight transport on own account","2005","2005","TONNEKM","Tonnes-kilometres","6","Millions",,,19440,,
"ESP","Spain","T-GOODS-RD-OWN","Road freight transport on own account","2006","2006","TONNEKM","Tonnes-kilometres","6","Millions",,,19665,,
"ESP","Spain","T-GOODS-RD-OWN","Road freight transport on own account","2007","2007","TONNEKM","Tonnes-kilometres","6","Millions",,,19410,,
"ESP","Spain","T-GOODS-RD-OWN","Road freight transport on own account","2008","2008","TONNEKM","Tonnes-kilometres","6","Millions",,,16055,,
"ESP","Spain","T-GOODS-RD-OWN","Road freight transport on own account","2009","2009","TONNEKM","Tonnes-kilometres","6","Millions",,,12748,,
"ESP","Spain","T-GOODS-RD-OWN","Road freight transport on own account","2010","2010","TONNEKM","Tonnes-kilometres","6","Millions",,,11726,,
"ESP","Spain","T-GOODS-RD-OWN","Road freight transport on own account","2011","2011","TONNEKM","Tonnes-kilometres","6","Millions",,,10755,,
"ESP","Spain","T-GOODS-RD-OWN","Road freight transport on own account","2012","2012","TONNEKM","Tonnes-kilometres","6","Millions",,,9568,,
"ESP","Spain","T-GOODS-RD-OWN","Road freight transport on own account","2013","2013","TONNEKM","Tonnes-kilometres","6","Millions",,,8391,,
"ESP","Spain","T-GOODS-RD-OWN","Road freight transport on own account","2014","2014","TONNEKM","Tonnes-kilometres","6","Millions",,,8384,,
"ESP","Spain","T-GOODS-RD-OWN","Road freight transport on own account","2015","2015","TONNEKM","Tonnes-kilometres","6","Millions",,,8788,,
"ESP","Spain","T-GOODS-RD-OWN","Road freight transport on own account","2016","2016","TONNEKM","Tonnes-kilometres","6","Millions",,,9015,,
"ESP","Spain","T-GOODS-RD-OWN","Road freight transport on own account","2017","2017","TONNEKM","Tonnes-kilometres","6","Millions",,,9234,,
"ESP","Spain","T-GOODS-RD-OWN","Road freight transport on own account","2018","2018","TONNEKM","Tonnes-kilometres","6","Millions",,,9736,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1970","1970","TONNEKM","Tonnes-kilometres","6","Millions",,,350,"E","Estimated value"
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1971","1971","TONNEKM","Tonnes-kilometres","6","Millions",,,386,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1972","1972","TONNEKM","Tonnes-kilometres","6","Millions",,,391,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1973","1973","TONNEKM","Tonnes-kilometres","6","Millions",,,318,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1974","1974","TONNEKM","Tonnes-kilometres","6","Millions",,,202,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1975","1975","TONNEKM","Tonnes-kilometres","6","Millions",,,220,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1976","1976","TONNEKM","Tonnes-kilometres","6","Millions",,,216,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1977","1977","TONNEKM","Tonnes-kilometres","6","Millions",,,211,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1978","1978","TONNEKM","Tonnes-kilometres","6","Millions",,,135,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1979","1979","TONNEKM","Tonnes-kilometres","6","Millions",,,179,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1980","1980","TONNEKM","Tonnes-kilometres","6","Millions",,,203,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1981","1981","TONNEKM","Tonnes-kilometres","6","Millions",,,246,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1982","1982","TONNEKM","Tonnes-kilometres","6","Millions",,,240,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1983","1983","TONNEKM","Tonnes-kilometres","6","Millions",,,262,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1984","1984","TONNEKM","Tonnes-kilometres","6","Millions",,,280,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1985","1985","TONNEKM","Tonnes-kilometres","6","Millions",,,201,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1986","1986","TONNEKM","Tonnes-kilometres","6","Millions",,,161,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1987","1987","TONNEKM","Tonnes-kilometres","6","Millions",,,208,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1988","1988","TONNEKM","Tonnes-kilometres","6","Millions",,,137,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1989","1989","TONNEKM","Tonnes-kilometres","6","Millions",,,129,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1990","1990","TONNEKM","Tonnes-kilometres","6","Millions",,,118,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1991","1991","TONNEKM","Tonnes-kilometres","6","Millions",,,87,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1992","1992","TONNEKM","Tonnes-kilometres","6","Millions",,,65,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1993","1993","TONNEKM","Tonnes-kilometres","6","Millions",,,94,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1994","1994","TONNEKM","Tonnes-kilometres","6","Millions",,,108,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1995","1995","TONNEKM","Tonnes-kilometres","6","Millions",,,135,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1996","1996","TONNEKM","Tonnes-kilometres","6","Millions",,,125,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1997","1997","TONNEKM","Tonnes-kilometres","6","Millions",,,201,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1998","1998","TONNEKM","Tonnes-kilometres","6","Millions",,,126,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","1999","1999","TONNEKM","Tonnes-kilometres","6","Millions",,,177,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","2000","2000","TONNEKM","Tonnes-kilometres","6","Millions",,,170,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","2001","2001","TONNEKM","Tonnes-kilometres","6","Millions",,,161,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","2002","2002","TONNEKM","Tonnes-kilometres","6","Millions",,,90,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","2003","2003","TONNEKM","Tonnes-kilometres","6","Millions",,,90,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","2004","2004","TONNEKM","Tonnes-kilometres","6","Millions",,,110,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","2005","2005","TONNEKM","Tonnes-kilometres","6","Millions",,,89,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","2006","2006","TONNEKM","Tonnes-kilometres","6","Millions",,,76,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","2007","2007","TONNEKM","Tonnes-kilometres","6","Millions",,,93,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","2008","2008","TONNEKM","Tonnes-kilometres","6","Millions",,,64,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","2009","2009","TONNEKM","Tonnes-kilometres","6","Millions",,,76,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","2010","2010","TONNEKM","Tonnes-kilometres","6","Millions",,,135,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","2011","2011","TONNEKM","Tonnes-kilometres","6","Millions",,,144,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","2012","2012","TONNEKM","Tonnes-kilometres","6","Millions",,,81,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","2013","2013","TONNEKM","Tonnes-kilometres","6","Millions",,,89,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","2014","2014","TONNEKM","Tonnes-kilometres","6","Millions",,,64,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","2015","2015","TONNEKM","Tonnes-kilometres","6","Millions",,,62,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","2016","2016","TONNEKM","Tonnes-kilometres","6","Millions",,,67,,
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","2017","2017","TONNEKM","Tonnes-kilometres","6","Millions",,,61,"P","Provisional value"
"ITA","Italy","T-GOODS-IW-TOT","Inland waterways freight transport","2018","2018","TONNEKM","Tonnes-kilometres","6","Millions",,,67,"E","Estimated value"
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1970","1970","TONNEKM","Tonnes-kilometres","6","Millions",,,1210,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1971","1971","TONNEKM","Tonnes-kilometres","6","Millions",,,1224,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1972","1972","TONNEKM","Tonnes-kilometres","6","Millions",,,1124,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1973","1973","TONNEKM","Tonnes-kilometres","6","Millions",,,1227,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1974","1974","TONNEKM","Tonnes-kilometres","6","Millions",,,1110,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1975","1975","TONNEKM","Tonnes-kilometres","6","Millions",,,1251,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1976","1976","TONNEKM","Tonnes-kilometres","6","Millions",,,1335,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1977","1977","TONNEKM","Tonnes-kilometres","6","Millions",,,1178,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1978","1978","TONNEKM","Tonnes-kilometres","6","Millions",,,1260,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1979","1979","TONNEKM","Tonnes-kilometres","6","Millions",,,1268,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1980","1980","TONNEKM","Tonnes-kilometres","6","Millions",,,1113,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1981","1981","TONNEKM","Tonnes-kilometres","6","Millions",,,1112,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1982","1982","TONNEKM","Tonnes-kilometres","6","Millions",,,1113,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1983","1983","TONNEKM","Tonnes-kilometres","6","Millions",,,1189,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1984","1984","TONNEKM","Tonnes-kilometres","6","Millions",,,1207,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1985","1985","TONNEKM","Tonnes-kilometres","6","Millions",,,1161,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1986","1986","TONNEKM","Tonnes-kilometres","6","Millions",,,1195,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1987","1987","TONNEKM","Tonnes-kilometres","6","Millions",,,1227,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1988","1988","TONNEKM","Tonnes-kilometres","6","Millions",,,1148,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1989","1989","TONNEKM","Tonnes-kilometres","6","Millions",,,1111,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1990","1990","TONNEKM","Tonnes-kilometres","6","Millions",,,1165,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1991","1991","TONNEKM","Tonnes-kilometres","6","Millions",,,1227,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1992","1992","TONNEKM","Tonnes-kilometres","6","Millions",,,1265,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1993","1993","TONNEKM","Tonnes-kilometres","6","Millions",,,1221,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1994","1994","TONNEKM","Tonnes-kilometres","6","Millions",,,1211,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1995","1995","TONNEKM","Tonnes-kilometres","6","Millions",,,1249,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1996","1996","TONNEKM","Tonnes-kilometres","6","Millions",,,1203,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1997","1997","TONNEKM","Tonnes-kilometres","6","Millions",,,290,"B","Break"
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1998","1998","TONNEKM","Tonnes-kilometres","6","Millions",,,234,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","1999","1999","TONNEKM","Tonnes-kilometres","6","Millions",,,233,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","2000","2000","TONNEKM","Tonnes-kilometres","6","Millions",,,216,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","2001","2001","TONNEKM","Tonnes-kilometres","6","Millions",,,230,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","2002","2002","TONNEKM","Tonnes-kilometres","6","Millions",,,226,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","2003","2003","TONNEKM","Tonnes-kilometres","6","Millions",,,222,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","2004","2004","TONNEKM","Tonnes-kilometres","6","Millions",,,238,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","2005","2005","TONNEKM","Tonnes-kilometres","6","Millions",,,226,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","2006","2006","TONNEKM","Tonnes-kilometres","6","Millions",,,256,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","2007","2007","TONNEKM","Tonnes-kilometres","6","Millions",,,217,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","2008","2008","TONNEKM","Tonnes-kilometres","6","Millions",,,248,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","2009","2009","TONNEKM","Tonnes-kilometres","6","Millions",,,233,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","2010","2010","TONNEKM","Tonnes-kilometres","6","Millions",,,218,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","2011","2011","TONNEKM","Tonnes-kilometres","6","Millions",,,203,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","2012","2012","TONNEKM","Tonnes-kilometres","6","Millions",,,183,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","2013","2013","TONNEKM","Tonnes-kilometres","6","Millions",,,228,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","2014","2014","TONNEKM","Tonnes-kilometres","6","Millions",,,234,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","2015","2015","TONNEKM","Tonnes-kilometres","6","Millions",,,113,"B","Break"
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","2016","2016","TONNEKM","Tonnes-kilometres","6","Millions",,,109,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","2017","2017","TONNEKM","Tonnes-kilometres","6","Millions",,,107,,
"CHE","Switzerland","T-GOODS-PP-TOT","Pipelines transport","2018","2018","TONNEKM","Tonnes-kilometres","6","Millions",,,112,,
"UKR","Ukraine","T-GOODS-RD-REW","Road freight transport for hire and reward","1990","1990","TONNEKM","Tonnes-kilometres","6","Millions",,,14794,,
"UKR","Ukraine","T-GOODS-RD-REW","Road freight transport for hire and reward","1991","1991","TONNEKM","Tonnes-kilometres","6","Millions",,,13499,,
"UKR","Ukraine","T-GOODS-RD-REW","Road freight transport for hire and reward","1992","1992","TONNEKM","Tonnes-kilometres","6","Millions",,,9259,,
"UKR","Ukraine","T-GOODS-RD-REW","Road freight transport for hire and reward","1993","1993","TONNEKM","Tonnes-kilometres","6","Millions",,,5940,,
"UKR","Ukraine","T-GOODS-RD-REW","Road freight transport for hire and reward","1994","1994","TONNEKM","Tonnes-kilometres","6","Millions",,,3527,,
"UKR","Ukraine","T-GOODS-RD-REW","Road freight transport for hire and reward","1995","1995","TONNEKM","Tonnes-kilometres","6","Millions",,,3567,,
"UKR","Ukraine","T-GOODS-RD-REW","Road freight transport for hire and reward","1996","1996","TONNEKM","Tonnes-kilometres","6","Millions",,,6461,,
"UKR","Ukraine","T-GOODS-RD-REW","Road freight transport for hire and reward","1997","1997","TONNEKM","Tonnes-kilometres","6","Millions",,,8372,,
"UKR","Ukraine","T-GOODS-RD-REW","Road freight transport for hire and reward","1998","1998","TONNEKM","Tonnes-kilometres","6","Millions",,,8510,,
"UKR","Ukraine","T-GOODS-RD-REW","Road freight transport for hire and reward","1999","1999","TONNEKM","Tonnes-kilometres","6","Millions",,,2519,"B","Break"
"UKR","Ukraine","T-GOODS-RD-REW","Road freight transport for hire and reward","2000","2000","TONNEKM","Tonnes-kilometres","6","Millions",,,2490,,
"UKR","Ukraine","T-GOODS-RD-REW","Road freight transport for hire and reward","2001","2001","TONNEKM","Tonnes-kilometres","6","Millions",,,2988,,
